season,yr,mnth,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,days_since_2011
FALL,2011,JUN,NO HOLIDAY,THU,WORKING DAY,GOOD,24.743349000000002,43.416700000000006,12.415904000000001,5515,180
FALL,2011,JUL,NO HOLIDAY,FRI,WORKING DAY,GOOD,25.957500000000003,39.625,6.874736,5362,181
FALL,2011,JUL,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,26.701651,44.4583,7.709154,5119,182
FALL,2011,JUL,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,25.683349,68.25,15.333486,4649,183
FALL,2011,JUL,HOLIDAY,MON,NO WORKING DAY,MISTY,26.153349,63.7917,5.4591064000000005,6043,184
FALL,2011,JUL,NO HOLIDAY,TUE,WORKING DAY,GOOD,27.093348999999996,59.0417,8.459286,4665,185
FALL,2011,JUL,NO HOLIDAY,WED,WORKING DAY,GOOD,25.839999999999996,74.33330000000001,10.042161,4629,186
FALL,2011,JUL,NO HOLIDAY,THU,WORKING DAY,GOOD,27.25,65.125,10.666400000000001,4592,187
FALL,2011,JUL,NO HOLIDAY,FRI,WORKING DAY,MISTY,25.330849,75.79169999999999,15.083643,4040,188
FALL,2011,JUL,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,26.466651,60.9167,11.250104,5336,189
FALL,2011,JUL,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,27.1325,57.8333,12.292557,4881,190
FALL,2011,JUL,NO HOLIDAY,MON,WORKING DAY,GOOD,27.8375,63.5833,18.916579,4086,191
FALL,2011,JUL,NO HOLIDAY,TUE,WORKING DAY,GOOD,29.325848999999998,55.9167,13.417017999999999,4258,192
FALL,2011,JUL,NO HOLIDAY,WED,WORKING DAY,GOOD,27.093348999999996,63.1667,9.790911000000001,4342,193
FALL,2011,JUL,NO HOLIDAY,THU,WORKING DAY,GOOD,23.999151,47.625,16.124689,5084,194
FALL,2011,JUL,NO HOLIDAY,FRI,WORKING DAY,GOOD,23.176650999999996,59.12500000000001,12.249811,5538,195
FALL,2011,JUL,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,24.273349000000003,58.5,13.958914,5923,196
FALL,2011,JUL,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,25.800849,60.4167,16.417211000000002,5302,197
FALL,2011,JUL,NO HOLIDAY,MON,WORKING DAY,GOOD,27.093348999999996,65.125,14.458867999999999,4458,198
FALL,2011,JUL,NO HOLIDAY,TUE,WORKING DAY,GOOD,28.503349,65.0417,8.7502,4541,199
FALL,2011,JUL,NO HOLIDAY,WED,WORKING DAY,GOOD,28.111651000000002,70.70830000000001,7.625739,4332,200
FALL,2011,JUL,NO HOLIDAY,THU,WORKING DAY,MISTY,30.305,69.125,14.875407,3784,201
FALL,2011,JUL,NO HOLIDAY,FRI,WORKING DAY,GOOD,31.871651,58.0417,8.9177,3387,202
FALL,2011,JUL,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,31.910849,50,8.791807,3285,203
FALL,2011,JUL,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,31.009999999999998,55.0833,11.334456999999999,3606,204
FALL,2011,JUL,NO HOLIDAY,MON,WORKING DAY,GOOD,26.936650999999998,75.7083,6.0841560999999995,3840,205
FALL,2011,JUL,NO HOLIDAY,TUE,WORKING DAY,GOOD,28.268349,54.0833,13.417285999999999,4590,206
FALL,2011,JUL,NO HOLIDAY,WED,WORKING DAY,GOOD,28.425000000000004,40.291700000000006,12.292020999999998,4656,207
FALL,2011,JUL,NO HOLIDAY,THU,WORKING DAY,GOOD,28.620849,58.3333,11.958093,4390,208
FALL,2011,JUL,NO HOLIDAY,FRI,WORKING DAY,GOOD,31.401651,54.25,11.667245999999999,3846,209
FALL,2011,JUL,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,29.795848999999997,46.5833,11.291979,4475,210
FALL,2011,JUL,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,29.874150999999998,48.0833,11.042470999999999,4302,211
FALL,2011,AUG,NO HOLIDAY,MON,WORKING DAY,GOOD,28.268349,55.0833,10.500039,4266,212
FALL,2011,AUG,NO HOLIDAY,TUE,WORKING DAY,GOOD,28.816651,49.125,13.79195,4845,213
FALL,2011,AUG,NO HOLIDAY,WED,WORKING DAY,MISTY,26.388348999999998,65.75,9.084061,3574,214
FALL,2011,AUG,NO HOLIDAY,THU,WORKING DAY,MISTY,25.369999999999997,75.75,13.20905,4576,215
FALL,2011,AUG,NO HOLIDAY,FRI,WORKING DAY,GOOD,25.409151,63.083299999999994,12.374632,4866,216
FALL,2011,AUG,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,25.683349,75.5,15.29275,4294,217
FALL,2011,AUG,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,26.8975,75.29169999999999,13.499629,3785,218
FALL,2011,AUG,NO HOLIDAY,MON,WORKING DAY,GOOD,27.955,59.2083,12.875725000000001,4326,219
FALL,2011,AUG,NO HOLIDAY,TUE,WORKING DAY,GOOD,28.425000000000004,57.04169999999999,10.125107,4602,220
FALL,2011,AUG,NO HOLIDAY,WED,WORKING DAY,GOOD,28.033349,42.4167,13.417285999999999,4780,221
FALL,2011,AUG,NO HOLIDAY,THU,WORKING DAY,GOOD,25.722500000000004,42.375,11.041332,4792,222
FALL,2011,AUG,NO HOLIDAY,FRI,WORKING DAY,GOOD,25.291651,41.5,8.416607,4905,223
FALL,2011,AUG,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,24.234151000000004,72.9583,14.167418,4150,224
FALL,2011,AUG,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,23.803349,81.75,14.916411,3820,225
FALL,2011,AUG,NO HOLIDAY,MON,WORKING DAY,GOOD,23.294151,71.20830000000001,13.999918,4338,226
FALL,2011,AUG,NO HOLIDAY,TUE,WORKING DAY,GOOD,24.939151000000003,57.8333,15.834043000000001,4725,227
FALL,2011,AUG,NO HOLIDAY,WED,WORKING DAY,GOOD,25.996651,57.5417,9.625689,4694,228
FALL,2011,AUG,NO HOLIDAY,THU,WORKING DAY,GOOD,25.448349,65.45830000000001,15.624936,3805,229
FALL,2011,AUG,NO HOLIDAY,FRI,WORKING DAY,MISTY,24.195,72.2917,9.333635999999998,4153,230
FALL,2011,AUG,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,24.7825,67.41669999999999,6.999289,5191,231
FALL,2011,AUG,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,25.409151,77,16.666518,3873,232
FALL,2011,AUG,NO HOLIDAY,MON,WORKING DAY,GOOD,24.508349000000003,47,18.54225,4758,233
FALL,2011,AUG,NO HOLIDAY,TUE,WORKING DAY,GOOD,22.119151,45.5417,9.833121,5895,234
FALL,2011,AUG,NO HOLIDAY,WED,WORKING DAY,GOOD,23.646651,60.5,16.958236,5130,235
FALL,2011,AUG,NO HOLIDAY,THU,WORKING DAY,MISTY,24.155848999999996,77.1667,14.125810999999999,3542,236
FALL,2011,AUG,NO HOLIDAY,FRI,WORKING DAY,GOOD,24.9,76.125,5.625487499999999,4661,237
FALL,2011,AUG,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,23.96,85,25.166338999999997,1115,238
FALL,2011,AUG,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,25.231772999999997,56.1765,20.412153,4334,239
FALL,2011,AUG,NO HOLIDAY,MON,WORKING DAY,GOOD,21.923348999999998,55.45830000000001,10.708275,4634,240
FALL,2011,AUG,NO HOLIDAY,TUE,WORKING DAY,GOOD,22.040849,54.833299999999994,8.375536,5204,241
FALL,2011,AUG,NO HOLIDAY,WED,WORKING DAY,GOOD,22.863349,59.791700000000006,5.5833311,5058,242
FALL,2011,SEP,NO HOLIDAY,THU,WORKING DAY,GOOD,22.785,63.916700000000006,9.500332,5115,243
FALL,2011,SEP,NO HOLIDAY,FRI,WORKING DAY,MISTY,22.236651000000002,72.70830000000001,9.375243,4727,244
FALL,2011,SEP,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,23.450848999999998,71.6667,12.416775,4484,245
FALL,2011,SEP,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,25.330849,74.20830000000001,13.833289,4940,246
FALL,2011,SEP,HOLIDAY,MON,NO WORKING DAY,MISTY,23.646651,79.0417,14.250632,3351,247
FALL,2011,SEP,NO HOLIDAY,TUE,WORKING DAY,RAIN/SNOW/STORM,17.380000000000003,88.6957,23.044181,2710,248
FALL,2011,SEP,NO HOLIDAY,WED,WORKING DAY,RAIN/SNOW/STORM,20.160849,91.7083,6.500393600000001,1996,249
FALL,2011,SEP,NO HOLIDAY,THU,WORKING DAY,RAIN/SNOW/STORM,21.793910999999998,93.9565,12.914116,1842,250
FALL,2011,SEP,NO HOLIDAY,FRI,WORKING DAY,MISTY,22.55,89.79169999999999,8.333393000000001,3544,251
FALL,2011,SEP,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,23.020000000000003,75.375,10.291736,5345,252
FALL,2011,SEP,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,22.706651,71.375,7.708618,5046,253
FALL,2011,SEP,NO HOLIDAY,MON,WORKING DAY,GOOD,22.284356000000002,69.2174,5.957171000000001,4713,254
FALL,2011,SEP,NO HOLIDAY,TUE,WORKING DAY,GOOD,22.589151,71.25,9.500868,4763,255
FALL,2011,SEP,NO HOLIDAY,WED,WORKING DAY,GOOD,23.646651,69.7083,11.2091,4785,256
FALL,2011,SEP,NO HOLIDAY,THU,WORKING DAY,MISTY,19.142500000000002,70.9167,18.166782,3659,257
FALL,2011,SEP,NO HOLIDAY,FRI,WORKING DAY,MISTY,14.050849,59.0417,11.000261,4760,258
FALL,2011,SEP,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,15.108349,71.8333,12.708225,4511,259
FALL,2011,SEP,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,15.8525,69.5,11.958361,4274,260
FALL,2011,SEP,NO HOLIDAY,MON,WORKING DAY,MISTY,17.810848999999997,69,10.166713999999999,4539,261
FALL,2011,SEP,NO HOLIDAY,TUE,WORKING DAY,MISTY,18.398349,88.125,9.041917999999999,3641,262
FALL,2011,SEP,NO HOLIDAY,WED,WORKING DAY,MISTY,19.965,90,6.4590814,4352,263
FALL,2011,SEP,NO HOLIDAY,THU,WORKING DAY,MISTY,21.531651,90.2083,8.584375,4795,264
WINTER,2011,SEP,NO HOLIDAY,FRI,WORKING DAY,MISTY,20.630849,97.25,5.2505689,2395,265
WINTER,2011,SEP,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,20.513348999999998,86.25,5.2516811,5423,266
WINTER,2011,SEP,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,21.805849000000002,84.5,3.3754064,5010,267
WINTER,2011,SEP,NO HOLIDAY,MON,WORKING DAY,MISTY,22.510849000000004,84.8333,7.4169,4630,268
WINTER,2011,SEP,NO HOLIDAY,TUE,WORKING DAY,MISTY,21.923348999999998,88.5417,7.917457,4120,269
WINTER,2011,SEP,NO HOLIDAY,WED,WORKING DAY,MISTY,21.845,84.875,9.958143000000002,3907,270
WINTER,2011,SEP,NO HOLIDAY,THU,WORKING DAY,GOOD,20.983348999999997,69.91669999999999,11.583161,4839,271
WINTER,2011,SEP,NO HOLIDAY,FRI,WORKING DAY,GOOD,18.515849,64.75,13.833825,5202,272
WINTER,2011,OKT,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,11.27,75.375,19.583832,2429,273
WINTER,2011,OKT,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,8.763349000000002,79.1667,14.874870999999999,2918,274
WINTER,2011,OKT,NO HOLIDAY,MON,WORKING DAY,MISTY,10.055848999999998,76.0833,5.5841686,3570,275
WINTER,2011,OKT,NO HOLIDAY,TUE,WORKING DAY,GOOD,14.755849000000001,71,13.792218,4456,276
WINTER,2011,OKT,NO HOLIDAY,WED,WORKING DAY,GOOD,17.301650999999996,64.79169999999999,11.87575,4826,277
WINTER,2011,OKT,NO HOLIDAY,THU,WORKING DAY,GOOD,15.225849,62.083299999999994,9.041917999999999,4765,278
WINTER,2011,OKT,NO HOLIDAY,FRI,WORKING DAY,GOOD,16.009151,68.41669999999999,1.5002439,4985,279
WINTER,2011,OKT,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,16.518349,70.125,3.0420814,5409,280
WINTER,2011,OKT,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,17.419151,72.75,4.251150000000001,5511,281
WINTER,2011,OKT,HOLIDAY,MON,NO WORKING DAY,GOOD,18.829151000000003,73.375,2.8343814,5117,282
WINTER,2011,OKT,NO HOLIDAY,TUE,WORKING DAY,MISTY,18.633349000000003,80.875,9.583814,4563,283
WINTER,2011,OKT,NO HOLIDAY,WED,WORKING DAY,RAIN/SNOW/STORM,17.536651,90.625,16.62605,2416,284
WINTER,2011,OKT,NO HOLIDAY,THU,WORKING DAY,MISTY,19.690849,89.6667,9.499729,2913,285
WINTER,2011,OKT,NO HOLIDAY,FRI,WORKING DAY,MISTY,17.889151000000002,71.625,15.000161,3644,286
WINTER,2011,OKT,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,15.813348999999999,48.3333,17.291561,5217,287
WINTER,2011,OKT,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,16.048348999999998,48.6667,18.875039,5041,288
WINTER,2011,OKT,NO HOLIDAY,MON,WORKING DAY,GOOD,17.105849,57.958299999999994,11.750393,4570,289
WINTER,2011,OKT,NO HOLIDAY,TUE,WORKING DAY,MISTY,17.0275,70.1667,7.375829,4748,290
WINTER,2011,OKT,NO HOLIDAY,WED,WORKING DAY,RAIN/SNOW/STORM,17.461733,89.52170000000001,16.303713,2424,291
WINTER,2011,OKT,NO HOLIDAY,THU,WORKING DAY,GOOD,14.364151,63.625,28.292425,4195,292
WINTER,2011,OKT,NO HOLIDAY,FRI,WORKING DAY,GOOD,12.092500000000001,57.4167,14.833532,4304,293
WINTER,2011,OKT,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,11.857499999999998,62.916700000000006,6.2086689,4308,294
WINTER,2011,OKT,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,11.818349000000001,74.125,6.6673375,4381,295
WINTER,2011,OKT,NO HOLIDAY,MON,WORKING DAY,GOOD,13.776651000000001,77.2083,7.959064,4187,296
WINTER,2011,OKT,NO HOLIDAY,TUE,WORKING DAY,GOOD,14.168349,62.291700000000006,11.166086,4687,297
WINTER,2011,OKT,NO HOLIDAY,WED,WORKING DAY,MISTY,14.755849000000001,72.04169999999999,9.959014,3894,298
WINTER,2011,OKT,NO HOLIDAY,THU,WORKING DAY,MISTY,14.09,81.2917,13.250121,2659,299
WINTER,2011,OKT,NO HOLIDAY,FRI,WORKING DAY,MISTY,7.549151,58.58330000000001,15.375093,3747,300
WINTER,2011,OKT,NO HOLIDAY,SAT,NO WORKING DAY,RAIN/SNOW/STORM,3.945848999999999,88.25,23.541857,627,301
WINTER,2011,OKT,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,7.000848999999999,62.375,11.833339,3331,302
WINTER,2011,OKT,NO HOLIDAY,MON,WORKING DAY,GOOD,7.98,70.3333,7.12545,3669,303
WINTER,2011,NOV,NO HOLIDAY,TUE,WORKING DAY,GOOD,10.839151000000001,68.375,9.083257,4068,304
WINTER,2011,NOV,NO HOLIDAY,WED,WORKING DAY,GOOD,9.7425,71.875,5.5001439,4186,305
WINTER,2011,NOV,NO HOLIDAY,THU,WORKING DAY,GOOD,11.191651,70.20830000000001,9.166739,3974,306
WINTER,2011,NOV,NO HOLIDAY,FRI,WORKING DAY,MISTY,10.956651,62.25000000000001,18.209193,4046,307
WINTER,2011,NOV,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,7.353349,51.916700000000006,12.667154,3926,308
WINTER,2011,NOV,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,8.371651,73.4583,6.1676314,3649,309
WINTER,2011,NOV,NO HOLIDAY,MON,WORKING DAY,GOOD,10.565000000000001,75.875,3.834075,4035,310
WINTER,2011,NOV,NO HOLIDAY,TUE,WORKING DAY,GOOD,11.191651,72.16669999999999,4.6255125,4205,311
WINTER,2011,NOV,NO HOLIDAY,WED,WORKING DAY,GOOD,10.8,75.83330000000001,4.1671186,4109,312
WINTER,2011,NOV,NO HOLIDAY,THU,WORKING DAY,MISTY,9.86,81.3333,12.667489000000002,2933,313
WINTER,2011,NOV,HOLIDAY,FRI,NO WORKING DAY,GOOD,7.235849,44.625,21.083225,3368,314
WINTER,2011,NOV,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,8.763349000000002,55.2917,14.208154,4067,315
WINTER,2011,NOV,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,12.719151,45.8333,18.875307,3717,316
WINTER,2011,NOV,NO HOLIDAY,MON,WORKING DAY,GOOD,16.91,58.7083,20.541932,4486,317
WINTER,2011,NOV,NO HOLIDAY,TUE,WORKING DAY,MISTY,16.91,68.875,13.375411,4195,318
WINTER,2011,NOV,NO HOLIDAY,WED,WORKING DAY,RAIN/SNOW/STORM,13.463349000000001,93,9.167543,1817,319
WINTER,2011,NOV,NO HOLIDAY,THU,WORKING DAY,MISTY,8.058349,57.5833,20.459254,3053,320
WINTER,2011,NOV,NO HOLIDAY,FRI,WORKING DAY,GOOD,4.885849,41,11.291711,3392,321
WINTER,2011,NOV,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,7.470848999999999,50.208299999999994,15.041232,3663,322
WINTER,2011,NOV,NO HOLIDAY,SUN,NO WORKING DAY,MISTY,13.776651000000001,68.45830000000001,12.45865,3520,323
WINTER,2011,NOV,NO HOLIDAY,MON,WORKING DAY,RAIN/SNOW/STORM,13.032499999999999,91,9.249618,2765,324
WINTER,2011,NOV,NO HOLIDAY,TUE,WORKING DAY,RAIN/SNOW/STORM,11.583349000000002,96.25,7.959064,1607,325
WINTER,2011,NOV,NO HOLIDAY,WED,WORKING DAY,MISTY,12.719151,75.79169999999999,22.500275,2566,326
WINTER,2011,NOV,HOLIDAY,THU,NO WORKING DAY,GOOD,9.546651,54.9167,11.209368000000001,1495,327
WINTER,2011,NOV,NO HOLIDAY,FRI,WORKING DAY,GOOD,9.625,64.375,6.6260186,2792,328
WINTER,2011,NOV,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,9.664151,68.1667,4.5841936,3068,329
WINTER,2011,NOV,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,13.580849,69.8333,13.999918,3071,330
WINTER,2011,NOV,NO HOLIDAY,MON,WORKING DAY,GOOD,15.663466,74.3043,9.522174,3867,331
WINTER,2011,NOV,NO HOLIDAY,TUE,WORKING DAY,MISTY,13.541650999999998,83.08330000000001,17.292164,2914,332
WINTER,2011,NOV,NO HOLIDAY,WED,WORKING DAY,GOOD,7.275,61.3333,18.167586,3613,333
WINTER,2011,DEZ,NO HOLIDAY,THU,WORKING DAY,GOOD,6.6875,52.4583,14.750586,3727,334
WINTER,2011,DEZ,NO HOLIDAY,FRI,WORKING DAY,GOOD,6.765848999999999,62.583299999999994,6.750518,3940,335
WINTER,2011,DEZ,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,6.060849000000001,61.291700000000006,6.4174811,3614,336
WINTER,2011,DEZ,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,7.549151,77.5833,5.6252061,3485,337
WINTER,2011,DEZ,NO HOLIDAY,MON,WORKING DAY,MISTY,10.134151,82.70830000000001,4.1679561000000005,3811,338
WINTER,2011,DEZ,NO HOLIDAY,TUE,WORKING DAY,RAIN/SNOW/STORM,13.7375,94.9583,15.583061,2594,339
WINTER,2011,DEZ,NO HOLIDAY,WED,WORKING DAY,RAIN/SNOW/STORM,11.27,97.04169999999999,17.833725,705,340
WINTER,2011,DEZ,NO HOLIDAY,THU,WORKING DAY,GOOD,4.494150999999999,57.99999999999999,16.083886,3322,341
WINTER,2011,DEZ,NO HOLIDAY,FRI,WORKING DAY,GOOD,5.669151000000001,69.58330000000001,5.5420189,3620,342
WINTER,2011,DEZ,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,4.925000000000001,50.74999999999999,15.625807,3190,343
WINTER,2011,DEZ,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,2.3791510000000002,49,4.458293899999999,2743,344
WINTER,2011,DEZ,NO HOLIDAY,MON,WORKING DAY,GOOD,3.201651,67.08330000000001,4.251150000000001,3310,345
WINTER,2011,DEZ,NO HOLIDAY,TUE,WORKING DAY,GOOD,5.277499999999998,59,9.41685,3523,346
WINTER,2011,DEZ,NO HOLIDAY,WED,WORKING DAY,MISTY,6.922499999999999,66.375,4.0842061,3740,347
WINTER,2011,DEZ,NO HOLIDAY,THU,WORKING DAY,MISTY,11.857499999999998,63.416700000000006,17.958814,3709,348
WINTER,2011,DEZ,NO HOLIDAY,FRI,WORKING DAY,MISTY,9.625,50.0417,17.458525,3577,349
WINTER,2011,DEZ,NO HOLIDAY,SAT,NO WORKING DAY,MISTY,4.1416509999999995,56.0833,16.292189,2739,350
WINTER,2011,DEZ,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,3.201651,58.62500000000001,11.375193000000001,2431,351
WINTER,2011,DEZ,NO HOLIDAY,MON,WORKING DAY,GOOD,5.003349,63.74999999999999,11.584031999999999,3403,352
WINTER,2011,DEZ,NO HOLIDAY,TUE,WORKING DAY,MISTY,10.134151,59.5417,4.1252436,3750,353
SPRING,2011,DEZ,NO HOLIDAY,WED,WORKING DAY,MISTY,12.131651000000002,85.83330000000001,14.8338,2660,354
SPRING,2011,DEZ,NO HOLIDAY,THU,WORKING DAY,MISTY,11.896651000000002,75.75,3.1674249999999997,3068,355
SPRING,2011,DEZ,NO HOLIDAY,FRI,WORKING DAY,GOOD,9.546651,68.625,18.374482,2209,356
SPRING,2011,DEZ,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,6.217499999999999,54.25,12.750368,1011,357
SPRING,2011,DEZ,NO HOLIDAY,SUN,NO WORKING DAY,GOOD,4.914801000000001,68.13040000000001,10.391097,754,358
SPRING,2011,DEZ,HOLIDAY,MON,NO WORKING DAY,GOOD,7.121732999999999,50.6957,16.044155,1317,359
SPRING,2011,DEZ,NO HOLIDAY,TUE,WORKING DAY,MISTY,7.275,76.25,12.62615,1162,360
SPRING,2011,DEZ,NO HOLIDAY,WED,WORKING DAY,GOOD,6.05911,50.39130000000001,19.695386999999997,2302,361
SPRING,2011,DEZ,NO HOLIDAY,THU,WORKING DAY,GOOD,3.6716510000000007,57.4167,8.000604000000001,2423,362
SPRING,2011,DEZ,NO HOLIDAY,FRI,WORKING DAY,GOOD,6.648349000000001,63.6667,9.000579,2999,363
SPRING,2011,DEZ,NO HOLIDAY,SAT,NO WORKING DAY,GOOD,11.27,61.583299999999994,14.750318,2485,364
